(2.918048,7.546760e+31);(6.830836,5.350000e+31);(1.482196,9.836390e+30);2.032257;(-135978131086.82,-62432463364.57,149625748504.84,4.74);(-206060421180.96,93124372134.89,226126172440.94,1.56);114.265332
(2.926891,7.546760e+31);(6.847744,5.350000e+31);(1.483608,9.836390e+30);2.040719;(-134918074349.56,-64791261870.55,149668949354.81,4.76);(-206734242637.68,91135496280.94,225930798611.77,1.57);114.739905
(2.935733,7.546760e+31);(6.864652,5.350000e+31);(1.485020,9.836390e+30);2.049246;(-133828408819.57,-67108506826.24,149711705272.59,4.77);(-207389228017.22,89142263500.88,225735763758.51,1.58);115.222226
(2.944576,7.546760e+31);(6.881560,5.350000e+31);(1.486431,9.836390e+30);2.057838;(-132687188170.29,-69430778329.33,149754875993.93,4.79);(-208037191695.53,87107129221.00,225537413946.53,1.59);115.704473
(2.953418,7.546760e+31);(6.898468,5.350000e+31);(1.487843,9.836390e+30);2.066494;(-131517767596.14,-71710465021.17,149797576706.12,4.81);(-208654129520.80,85105652409.86,225343111361.74,1.60);116.194484
(2.962261,7.546760e+31);(6.915376,5.350000e+31);(1.489254,9.836390e+30);2.075211;(-130309132251.93,-73970432508.06,149840231025.18,4.83);(-209252214914.87,83100364383.72,225149194996.31,1.61);116.688193
(2.971103,7.546760e+31);(6.932284,5.350000e+31);(1.490666,9.836390e+30);2.083990;(-129061604230.27,-76209999027.45,149882826361.98,4.84);(-209842193525.09,81053506842.35,224952033008.96,1.62);117.185732
(2.979946,7.546760e+31);(6.949192,5.350000e+31);(1.492078,9.836390e+30);2.092828;(-127762196828.18,-78451014383.42,149925783626.93,4.86);(-210402213966.35,79041071127.21,224758943241.15,1.63);117.690762
(2.988789,7.546760e+31);(6.966100,5.350000e+31);(1.493489,9.836390e+30);2.101725;(-126437509914.42,-80647528078.95,149968222295.94,4.88);(-210953410489.11,76987302004.53,224562655103.03,1.64);118.195767
(2.997631,7.546760e+31);(6.983008,5.350000e+31);(1.494901,9.836390e+30);2.110680;(-125074972582.45,-82821618968.60,150010564078.27,4.89);(-211485038611.97,74930325324.85,224366831795.59,1.65);118.708278
(3.006474,7.546760e+31);(6.999916,5.350000e+31);(1.496312,9.836390e+30);2.119692;(-123674955006.50,-84972626234.48,150052796391.95,4.91);(-211997103250.59,72870328346.58,224171489132.72,1.66);119.224336
(3.015316,7.546760e+31);(7.016824,5.350000e+31);(1.497724,9.836390e+30);2.128759;(-122237839177.18,-87099894836.43,150094906666.49,4.93);(-212489611045.99,70807497614.72,223976642802.18,1.67);119.744052
(3.024159,7.546760e+31);(7.033732,5.350000e+31);(1.499136,9.836390e+30);2.137881;(-120764018823.48,-89202775732.59,150136882346.73,4.95);(-212962570345.84,68742018947.26,223782308365.19,1.67);120.267408
(3.033001,7.546760e+31);(7.050640,5.350000e+31);(1.500547,9.836390e+30);2.147057;(-119269490635.99,-91259552085.58,150178284859.79,4.96);(-213415991185.80,66674077422.02,223588501255.98,1.68);120.794318
(3.041844,7.546760e+31);(7.067548,5.350000e+31);(1.501959,9.836390e+30);2.156286;(-117723852958.13,-93312000636.80,150219955459.15,4.98);(-213849885270.78,64603857363.94,223395236781.42,1.69);121.328541
(3.050687,7.546760e+31);(7.084456,5.350000e+31);(1.503371,9.836390e+30);2.165566;(-116142757097.43,-95338158935.85,150261454057.49,5.00);(-214271755739.71,62493147532.26,223198966835.12,1.70);121.86247
(3.059529,7.546760e+31);(7.101364,5.350000e+31);(1.504782,9.836390e+30);2.174898;(-114543309056.49,-97317141576.28,150302347600.39,5.01);(-214666277082.91,60418886617.82,223006843789.09,1.71);122.403613
(3.068372,7.546760e+31);(7.118272,5.350000e+31);(1.506194,9.836390e+30);2.184279;(-112892977622.67,-99289141676.38,150343466939.36,5.03);(-215048078507.87,58304439516.45,222811767501.75,1.72);122.944439
(3.077214,7.546760e+31);(7.135180,5.350000e+31);(1.507605,9.836390e+30);2.193710;(-111208536073.06,-101233010401.35,150384377148.80,5.05);(-215403294847.72,56226879190.51,222620846676.04,1.73);123.492477
(3.086057,7.546760e+31);(7.152088,5.350000e+31);(1.509017,9.836390e+30);2.203189;(-109508157191.58,-103128751546.32,150424651859.32,5.07);(-215745102897.47,54109446642.36,222427025426.73,1.74);124.043967
(3.094899,7.546760e+31);(7.168996,5.350000e+31);(1.510429,9.836390e+30);2.212716;(-107757261529.79,-105014864192.94,150465109290.70,5.08);(-216066763696.17,51990790905.12,222233860410.77,1.75);124.598709
