045,-129986231715.300003,69985804541.500000,147629378081.950012,3.820000,-147903112591.019989,184016970799.399994,236088068856.299988,1.090000
046,-131223750780.339996,67696098093.760002,147656474514.260010,3.830000,-149360455061.299988,182609707340.299988,235912803279.160004,1.100000
047,-132421464064.289993,65384769883.879997,147684163936.760010,3.850000,-150804233547.760010,181190602054.880005,235737038093.160004,1.110000
048,-133578990980.520004,63052498977.860001,147712438402.209991,3.870000,-152205309855.679993,179789114709.209991,235564390594.559998,1.120000
049,-134695962069.039993,60699971251.110001,147741289785.859985,3.890000,-153621976293.059998,178346991757.089996,235387682492.070007,1.130000
050,-135772019121.789993,58327879222.500000,147770709787.170013,3.900000,-155024818474.619995,176893456620.839996,235210521317.309998,1.140000
051,-136806815306.080002,55936921885.800003,147800689931.579987,3.920000,-156413752383.440002,175428654417.609985,235032922641.579987,1.140000
052,-137800015285.989990,53527804538.889999,147831221572.350006,3.940000,-157788695674.839996,173952730691.869995,234854902009.570007,1.150000
053,-138751295341.940002,51101238610.440002,147862295892.450012,3.960000,-159149567673.739990,172465831393.929993,234676474937.600006,1.160000
054,-139660343488.109985,48657941484.239998,147893903906.480011,3.970000,-160523625605.239990,170937425240.649994,234494003602.130005,1.170000
055,-140526859587.859985,46198636321.070000,147926036462.660004,3.990000,-161855828503.630005,169428797684.989990,234314802574.609985,1.180000
056,-141342610852.390015,43748625222.580002,147958358504.809998,4.010000,-163200472953.670013,167878525733.609985,234131573639.250000,1.190000
057,-142123638420.140015,41259636066.150002,147991507074.190002,4.030000,-164503697935.950012,166348770152.630005,233951661601.059998,1.200000
058,-142861308301.049988,38756833854.080002,148025151848.869995,4.040000,-165818620754.839996,164777246236.049988,233767739147.589996,1.200000
059,-143548711397.029999,36265934213.120003,148058942749.500000,4.060000,-167092572646.329987,163226965424.290009,233587178747.450012,1.210000
060,-144199358319.950012,33737862200.450001,148093545726.149994,4.080000,-168377479567.980011,161634805815.399994,233402626541.880005,1.220000
061,-144800142817.950012,31223416444.419998,148128265684.029999,4.100000,-169647119490.440002,160032459040.869995,233217780407.220001,1.230000
062,-145362867885.950012,28673060088.480000,148163786853.820007,4.120000,-170901422646.589996,158420083074.260010,233032656475.190002,1.240000
063,-145876192917.690002,26138041545.070000,148199395666.690002,4.130000,-172140321033.660004,156797836104.579987,232847270829.299988,1.250000
064,-146350196853.869995,23568420735.919998,148235793839.250000,4.150000,-173363748407.019989,155165876514.769989,232661639503.230011,1.260000
065,-146775320926.130005,21015835284.410000,148272250153.799988,4.170000,-174571640273.649994,153524362860.470001,232475778479.279999,1.270000
066,-147156318912.179993,18455639061.250000,148309112359.769989,4.180000,-175763933885.480011,151873453848.970001,232289703686.829987,1.270000
067,-147496187966.260010,15862884152.100000,148346744346.480011,4.200000,-176940568232.299988,150213308318.470001,232103431000.809998,1.280000
068,-147788063506.850006,13289676381.740000,148384390059.859985,4.220000,-178124541623.279999,148510609256.390015,231913245396.220001,1.290000
069,-148035411542.089996,10711138662.549999,148422409230.829987,4.240000,-179269365227.339996,146832290875.549988,231726621156.859985,1.300000
070,-148238124209.279999,8128034477.300000,148460790828.929993,4.250000,-180420773729.940002,145111386541.029999,231536109704.660004,1.310000
071,-148396106484.049988,5541129828.310000,148499523700.920013,4.270000,-181533558869.070007,143415544520.480011,231349197979.540009,1.320000
072,-148509276248.059998,2951193030.580000,148538596573.510010,4.290000,-182652177383.049988,141677097317.350006,231158425775.570007,1.330000
073,-148577564353.839996,358994502.750000,148577998056.149994,4.310000,-183754157572.179993,139930043589.649994,230967546473.660004,1.340000
074,-148600914686.450012,-2234693443.800000,148617716643.869995,4.320000,-184818328044.910004,138209053698.829987,230780321746.980011,1.340000
075,-148579284222.100006,-4829096817.910000,148657740720.179993,4.340000,-185887206289.619995,136445454205.649994,230589278665.649994,1.350000
076,-148512643083.500000,-7423440163.460000,148698058559.980011,4.360000,-186939296742.839996,134673751572.300003,230398177139.630005,1.360000
077,-148402314184.600006,-9991018404.790001,148738250978.390015,4.380000,-187994683387.109985,132859141563.139999,230203285117.119995,1.370000
078,-148246065190.269989,-12582930547.920000,148779118109.940002,4.390000,-189012728918.239990,131071588331.559998,230012114813.279999,1.380000
079,-148044795109.029999,-15172457469.750000,148820243329.149994,4.410000,-190013851442.059998,129276441328.169998,229820934691.160004,1.390000
080,-147801212316.609985,-17732974641.820000,148861199618.660004,4.430000,-190998009727.940002,127473869005.550003,229629760700.299988,1.400000
081,-147510432014.980011,-20315436676.680000,148902802259.089996,4.450000,-191983957878.880005,125628481407.479996,229434860959.679993,1.410000
082,-147178318450.070007,-22867431478.099998,148944207152.200012,4.460000,-192933736463.019989,123811425873.119995,229243747662.429993,1.420000
083,-146802247516.589996,-25414048055.320000,148985817158.820007,4.480000,-193884554160.790009,121951620502.240005,229048942554.320007,1.430000
084,-146377827811.920013,-27980157873.139999,149028043366.149994,4.500000,-194817581071.750000,120084801358.039993,228854209950.019989,1.430000
085,-145913635632.149994,-30513676789.270000,149070028961.529999,4.520000,-195732782720.010010,118211146003.369995,228659566322.399994,1.440000
086,-145405748483.869995,-33039543352.110001,149112182993.440002,4.530000,-196613038448.029999,116367053325.309998,228468768078.660004,1.450000
087,-144854279569.859985,-35557003694.589996,149154493131.920013,4.550000,-197492837724.670013,114480380165.929993,228274348965.179993,1.460000
088,-144259355097.570007,-38065305134.879997,149196946980.079987,4.570000,-198354719750.119995,112587398457.580002,228080067385.549988,1.470000
089,-143614446940.309998,-40588879555.110001,149239962856.839996,4.590000,-199214710768.450012,110651704265.360001,227882207825.410004,1.480000
090,-142932606848.230011,-43076499515.449997,149282667818.250000,4.600000,-200040332376.309998,108746521569.589996,227688252948.429993,1.490000
091,-142215305614.489990,-45527751718.180000,149325045881.570007,4.620000,-200847959722.980011,106835561944.520004,227494483935.079987,1.500000
092,-141448081272.609985,-47991922305.160004,149367949380.869995,4.640000,-201652578951.500000,104882090064.360001,227297196230.089996,1.510000
093,-140638227621.089996,-50443196243.320000,149410933721.880005,4.650000,-202423806506.859985,102959999637.970001,227103850619.440002,1.520000
094,-139785948925.369995,-52880832707.129997,149453986178.910004,4.670000,-203191285696.869995,100995546050.250000,226907027006.959991,1.530000
095,-138891462428.549988,-55304093647.080002,149497093984.019989,4.690000,-203926037979.489990,99063036573.949997,226714168461.670013,1.530000
096,-137964666635.760010,-57687997243.860001,149539808298.410004,4.710000,-204656307328.730011,97088324965.449997,226517873409.640015,1.540000
097,-136986888374.070007,-60080468917.199997,149582988109.339996,4.720000,-205367772531.890015,95108709171.440002,226321869369.640015,1.550000
098,-135978131086.820007,-62432463364.570000,149625748504.839996,4.740000,-206060421180.959991,93124372134.889999,226126172440.940002,1.560000
099,-134918074349.559998,-64791261870.550003,149668949354.809998,4.760000,-206734242637.679993,91135496280.940002,225930798611.769989,1.570000
100,-133828408819.570007,-67108506826.239998,149711705272.589996,4.770000,-207389228017.220001,89142263500.880005,225735763758.510010,1.580000
101,-132687188170.289993,-69430778329.330002,149754875993.929993,4.790000,-208037191695.529999,87107129221.000000,225537413946.529999,1.590000
102,-131517767596.139999,-71710465021.169998,149797576706.119995,4.810000,-208654129520.799988,85105652409.860001,225343111361.739990,1.600000
103,-130309132251.929993,-73970432508.059998,149840231025.179993,4.830000,-209252214914.869995,83100364383.720001,225149194996.309998,1.610000
104,-129061604230.270004,-76209999027.449997,149882826361.980011,4.840000,-209842193525.089996,81053506842.350006,224952033008.959991,1.620000
105,-127762196828.179993,-78451014383.419998,149925783626.929993,4.860000,-210402213966.350006,79041071127.210007,224758943241.149994,1.630000
106,-126437509914.419998,-80647528078.949997,149968222295.940002,4.880000,-210953410489.109985,76987302004.529999,224562655103.029999,1.640000
107,-125074972582.449997,-82821618968.600006,150010564078.269989,4.890000,-211485038611.970001,74930325324.850006,224366831795.589996,1.650000
108,-123674955006.500000,-84972626234.479996,150052796391.950012,4.910000,-211997103250.589996,72870328346.580002,224171489132.720001,1.660000
109,-122237839177.179993,-87099894836.429993,150094906666.489990,4.930000,-212489611045.989990,70807497614.720001,223976642802.179993,1.670000
110,-120764018823.479996,-89202775732.589996,150136882346.730011,4.950000,-212962570345.839996,68742018947.259995,223782308365.190002,1.670000
111,-119269490635.990005,-91259552085.580002,150178284859.790009,4.960000,-213415991185.799988,66674077422.019997,223588501255.980011,1.680000
112,-117723852958.130005,-93312000636.800003,150219955459.149994,4.980000,-213849885270.779999,64603857363.940002,223395236781.420013,1.690000
113,-116142757097.429993,-95338158935.850006,150261454057.489990,5.000000,-214271755739.709991,62493147532.260002,223198966835.119995,1.700000
114,-114543309056.490005,-97317141576.279999,150302347600.390015,5.010000,-214666277082.910004,60418886617.820000,223006843789.089996,1.710000
115,-112892977622.669998,-99289141676.380005,150343466939.359985,5.030000,-215048078507.869995,58304439516.449997,222811767501.750000,1.720000
116,-111208536073.059998,-101233010401.350006,150384377148.799988,5.050000,-215403294847.720001,56226879190.510002,222620846676.040009,1.730000
117,-109508157191.580002,-103128751546.320007,150424651859.320007,5.070000,-215745102897.470001,54109446642.360001,222427025426.730011,1.740000
118,-107757261529.789993,-105014864192.940002,150465109290.700012,5.080000,-216066763696.170013,51990790905.120003,222233860410.769989,1.750000
119,-105992065591.399994,-106852283599.889999,150504911809.690002,5.100000,-216368301508.329987,49871100764.099998,222041366841.910004,1.760000
120,-104195359857.259995,-108659844985.440002,150544461631.920013,5.120000,-216649742232.549988,47750564098.000000,221849559794.709991,1.770000
121,-102348642498.740005,-110455157352.229996,150584150583.790009,5.130000,-216911113381.109985,45629367868.580002,221658454204.480011,1.780000
122,-100490116425.910004,-112201033379.850006,150623156887.640015,5.150000,-217152444059.709991,43507698110.709999,221468064867.140015,1.790000
123,-98601616909.330002,-113915415140.619995,150661875283.010010,5.170000,-217377603947.119995,41347157343.139999,221274964960.230011,1.800000
124,-96683674095.240005,-115597776089.440002,150700294204.679993,5.180000,-217578584355.019989,39225094680.309998,221086065645.510010,1.810000
125,-94736827769.820007,-117247598481.820007,150738402159.649994,5.200000,-217762728802.329987,37064534695.220001,220894512805.570007,1.820000
126,-92761627217.550003,-118864373563.380005,150776187730.899994,5.220000,-217923496557.329987,34942825223.889999,220707162064.119995,1.830000
127,-90758631075.500000,-120447601757.149994,150813639581.260010,5.230000,-218066772013.660004,32783001652.570000,220517215323.000000,1.840000
128,-88728407183.490005,-121996792848.800003,150850746457.260010,5.250000,-218189488403.390015,30623833797.450001,220328100899.970001,1.850000
129,-86671532430.220001,-123511466169.490005,150887497192.910004,5.270000,-218291687725.230011,28465510849.500000,220139833373.809998,1.860000
130,-84588592595.250000,-124991150776.300003,150923880713.519989,5.290000,-218372133404.230011,26346733821.740002,219955766077.160004,1.870000
131,-82480182187.059998,-126435385630.169998,150959886039.500000,5.300000,-218434710834.799988,24152151091.139999,219765896580.459991,1.880000
132,-80369021632.550003,-127829385510.000000,150995137133.739990,5.320000,-218475626230.679993,21997487293.209999,219580255724.649994,1.890000
133,-78211734600.029999,-129201755097.240005,151030357707.820007,5.340000,-218496207732.489990,19844414413.919998,219395518588.940002,1.900000
134,-76030804783.919998,-130537357359.440002,151065167866.309998,5.350000,-218496504822.359985,17693116234.279999,219211699007.299988,1.910000
135,-73849696177.559998,-131822577869.050003,151099204701.950012,5.370000,-218476028844.200012,15505413248.860001,219025553348.350006,1.920000
136,-71623599035.490005,-133083786447.559998,151133166955.559998,5.390000,-218435551375.880005,13358251241.049999,218843626777.440002,1.930000
137,-69375758770.699997,-134307004738.309998,151166687556.440002,5.400000,-218373682643.850006,11175133363.510000,218659435829.170013,1.940000
138,-67130322420.029999,-135479827760.220001,151199417717.649994,5.420000,-218291020354.720001,8994610895.969999,218476251781.910004,1.950000
139,-64864863900.639999,-136614695974.809998,151231695504.410004,5.440000,-218187624093.079987,6816871729.430000,218294088439.329987,1.960000
140,-62556127681.910004,-137722475451.670013,151263840210.049988,5.450000,-218063554871.290009,4642102547.090000,218112959448.000000,1.970000
141,-60252373427.690002,-138779979895.709991,151295179445.760010,5.470000,-217918875107.609985,2470488820.210000,217932878297.829987,1.980000
142,-57906278862.889999,-139808901862.640015,151326356500.720001,5.490000,-217753648604.559998,302214804.270000,217753858322.609985,1.990000
143,-55566886767.900002,-140787703807.040009,151356719204.459991,5.500000,-217567940527.489990,-1862536464.440000,217575912700.500000,2.000000
144,-53210773489.129997,-141726888432.950012,151386582365.149994,5.520000,-217361817383.350006,-4023583171.990000,217399054454.549988,2.010000
145,-50838614843.989998,-142626158950.799988,151415936995.799988,5.540000,-217131192632.130005,-6218553912.530000,217220222876.720001,2.020000
146,-48426143812.400002,-143493966403.869995,151445071886.989990,5.560000,-216884089004.179993,-8371578058.130000,217045597472.880005,2.030000
147,-46023794927.879997,-144312142267.470001,151473377546.649994,5.570000,-216611909334.829987,-10558015352.980000,216869064077.559998,2.040000
148,-43607468282.650002,-145089581659.529999,151501148497.820007,5.590000,-216324111879.299988,-12702291945.330000,216696722635.649994,2.050000
149,-41177860986.830002,-145826035407.359985,151528376346.079987,5.610000,-216010674233.910004,-14879463229.790001,216522538801.380005,2.060000
150,-38735674924.419998,-146521266488.130005,151555052852.540009,5.620000,-215676544127.170013,-17051686582.410000,216349559051.880005,2.070000
151,-36281616534.139999,-147175050131.100006,151581169936.850006,5.640000,-215321800989.839996,-19218779609.669998,216177795971.730011,2.080000
152,-33816396587.849998,-147787173915.660004,151606719680.109985,5.660000,-214946525515.130005,-21380561243.119999,216007261984.630005,2.090000
153,-31340729966.490002,-148357437865.100006,151631694327.839996,5.670000,-214550799637.540009,-23536851739.849998,215837969354.170013,2.100000
154,-28855335433.750000,-148885654536.140015,151656086292.799988,5.690000,-214134706512.040009,-25687472682.590000,215669930184.570007,2.110000
155,-26360935407.389999,-149371649103.869995,151679888157.799988,5.710000,-213690629404.480011,-27869173537.209999,215500292178.290009,2.120000
156,-23884365493.189999,-149810857474.679993,151702854067.779999,5.720000,-213233708553.890015,-30007820053.200001,215334817732.730011,2.130000
157,-21374210077.919998,-150212378017.299988,151725460507.019989,5.740000,-212748278060.600006,-32176977648.660000,215167812900.429993,2.140000
158,-18857228389.799999,-150571229831.130005,151747455713.119995,5.760000,-212250882325.019989,-34302939977.110001,215004950498.399994,2.150000
159,-16334155108.170000,-150887289190.420013,151768832974.140015,5.770000,-211724462126.089996,-36458837839.760002,214840626323.809998,2.160000
160,-13805727395.590000,-151160445344.279999,151789585761.350006,5.790000,-211177512789.029999,-38607780918.279999,214677671533.850006,2.170000
161,-11299091773.230000,-151388425054.549988,151809501400.269989,5.810000,-210610130313.660004,-40749591237.070000,214516097710.000000,2.180000
162,-8762211940.360001,-151575943925.750000,151828993064.799988,5.820000,-210022411836.670013,-42884092230.260002,214355916270.359985,2.190000
163,-6222193906.240000,-151720306414.989990,151847841853.829987,5.840000,-209414455611.500000,-45011108739.339996,214197138470.630005,2.200000
164,-3706275578.330000,-151820623336.809998,151865855770.940002,5.860000,-208786360988.529999,-47130467010.430000,214039775405.070007,2.210000
165,-1162229724.970000,-151878961700.070007,151883408524.519989,5.870000,-208138228395.529999,-49241994691.379997,213883838007.500000,2.220000
166,1356212482.540000,-151894074700.380005,151900129168.420013,5.890000,-207470159318.500000,-51345520828.589996,213729337052.269989,2.230000
167,3901329628.020000,-151866261732.809998,151916364574.609985,5.910000,-206770426574.450012,-53476318959.089996,213573701553.339996,2.240000
168,6445866994.890000,-151795132481.350006,151931930305.470001,5.920000,-206062459610.269989,-55563191940.330002,213422129966.019989,2.250000
169,8962593683.260000,-151682109768.799988,151946669951.809998,5.940000,-205322367996.119995,-57676708277.800003,213269494952.500000,2.260000
170,11503751317.760000,-151524834851.609985,151960889281.380005,5.960000,-204574928505.910004,-59746249723.230003,213120894633.040009,2.270000
171,14015667515.750000,-151326617654.339996,151974287781.239990,5.970000,-203794914697.839996,-61841800162.489998,212971302066.820007,2.280000
172,16550483295.770000,-151083332169.709991,151987143393.200012,5.990000,-202994940185.040009,-63928036386.290001,212823259013.049988,2.290000
173,19054659540.779999,-150800106148.980011,151999184421.359985,6.010000,-202175119010.779999,-66004788870.139999,212676775649.839996,2.300000
174,21553897053.720001,-150474699602.299988,152010544695.440002,6.020000,-201335566196.179993,-68071889550.139999,212531861993.589996,2.310000
175,24073689334.880001,-150103104929.299988,152021329515.329987,6.040000,-200476397722.420013,-70129171817.559998,212388527900.109985,2.320000
176,26560813786.959999,-149693161763.910004,152031310945.809998,6.060000,-199597730513.089996,-72176470513.440002,212246783065.739990,2.330000
177,29066895467.240002,-149236352271.869995,152040696037.329987,6.070000,-198699682417.070007,-74213621922.850006,212106637028.519989,2.340000
178,31539000986.570000,-148742317187.549988,152049286435.519989,6.090000,-197782372191.579987,-76240463769.100006,211968099169.320007,2.350000
179,34028443326.509998,-148200794414.399994,152057260334.010010,6.110000,-196830150446.470001,-78290351780.889999,211828910460.200012,2.370000
180,36482640289.839996,-147623215209.329987,152064449202.489990,6.120000,-195874359778.359985,-80295914887.479996,211693643660.359985,2.380000
181,38926859888.889999,-147004318440.369995,152070937594.690002,6.140000,-194883266331.570007,-82323841447.009995,211557799115.640015,2.390000
182,41385951831.889999,-146337111567.660004,152076780709.600006,6.160000,-193889488926.380005,-84307483333.059998,211425839627.250000,2.400000
183,43807974817.919998,-145635682364.799988,152081855050.200012,6.170000,-192860029230.609985,-86312801144.179993,211293375466.880005,2.410000
184,46217901174.309998,-144893495485.790009,152086223646.480011,6.190000,-191811421686.600006,-88306479448.369995,211162628800.649994,2.420000
185,48640196178.169998,-144102307640.040009,152089919953.420013,6.210000,-190743797352.459991,-90288358200.720001,211033608354.250000,2.430000
186,51023695864.099998,-143278827123.820007,152092865847.179993,6.220000,-189657288124.420013,-92258278837.699997,210906322695.179993,2.440000
187,53393011680.580002,-142415260971.390015,152095102662.350006,6.240000,-188552026721.790009,-94216084269.699997,210780780233.890015,2.450000
188,55772160620.589996,-141502136426.140015,152096642018.980011,6.260000,-187428146672.250000,-96161618873.500000,210656989225.059998,2.460000
189,58110890430.699997,-140558739074.260010,152097451381.649994,6.270000,-186285782297.549988,-98094728484.580002,210534957768.720001,2.470000
190,60433387432.199997,-139576038357.769989,152097550276.730011,6.290000,-185125068699.510010,-100015260389.500000,210414693811.480011,2.480000
191,62763157688.169998,-138543356691.529999,152096928457.959991,6.310000,-183946141746.399994,-101923063318.039993,210296205147.690002,2.490000
192,65050992564.059998,-137482506604.570007,152095599067.970001,6.320000,-182749138059.679993,-103817987435.449997,210179499420.619995,2.500000
193,67320590141.480003,-136383243351.100006,152093559771.489990,6.340000,-181514129219.440002,-105730625747.389999,210062715223.869995,2.510000
194,69594884300.240005,-135233712435.710007,152090778484.130005,6.360000,-180281094208.570007,-107599131253.389999,209949627233.600006,2.530000
195,71825839063.470001,-134058196018.070007,152087313990.320007,6.370000,-179009749452.989990,-109484615647.479996,209836535099.820007,2.540000
196,74036602483.139999,-132845261878.429993,152083142099.299988,6.390000,-177741247511.769989,-111326110739.149994,209727094099.329987,2.550000
197,76249476575.250000,-131581909726.919998,152078208976.119995,6.410000,-176434143417.670013,-113183845558.429993,209617723150.790009,2.560000
198,78417723802.649994,-130294827250.289993,152072618885.089996,6.420000,-175109234672.390015,-115027370663.369995,209510238578.640015,2.570000
199,80586353353.080002,-128957302344.130005,152066255871.000000,6.440000,-173766669943.459991,-116856539128.580002,209404647322.709991,2.580000
200,82709563094.789993,-127597590208.789993,152059254418.859985,6.460000,-172428673354.739990,-118642052503.240005,209302613497.910004,2.590000
201,84809450429.770004,-126202346295.440002,152051554062.019989,6.470000,-171051524212.160004,-120442310119.710007,209200798283.070007,2.600000
202,86907135587.509995,-124756736941.100006,152043065044.799988,6.490000,-169657166825.899994,-122227781352.960007,209100896195.730011,2.610000
203,88958316394.710007,-123291301397.660004,152033966784.100006,6.510000,-168245752599.799988,-123998325055.389999,209002913578.769989,2.620000
204,91005574596.830002,-121775627360.940002,152024070550.850006,6.520000,-166817433598.690002,-125753801508.119995,208906856628.010010,2.630000
205,93005674221.039993,-120241734600.539993,152013585501.619995,6.540000,-165348918508.559998,-127522015938.910004,208811229106.750000,2.640000
206,94979502466.380005,-118674463907.240005,152002415350.649994,6.560000,-163886982287.480011,-129246695834.740005,208719072792.820007,2.650000
207,96946845833.720001,-117057257122.020004,151990435100.500000,6.570000,-162408603846.230011,-130955895636.820007,208628859953.079987,2.670000
208,98866158062.559998,-115424279313.039993,151977897948.959991,6.590000,-160913937810.670013,-132649481277.899994,208540596203.790009,2.680000
209,100777286683.509995,-113741641752.460007,151964543824.649994,6.610000,-159378640366.209991,-134354252229.020004,208452910982.309998,2.690000
210,102639874048.539993,-112044891884.500000,151950654957.820007,6.620000,-157851609070.609985,-136015955714.600006,208368593351.149994,2.700000
211,104492591548.800003,-110298817570.410004,151935943232.709991,6.640000,-156283746838.700012,-137688060569.989990,208284928762.179993,2.710000
212,106296316590.630005,-108540306398.059998,151920719566.880005,6.660000,-154724986250.070007,-139317353828.040009,208204578354.399994,2.720000
213,108088500105.029999,-106732864436.220001,151904668149.839996,6.670000,-153125207924.220001,-140956261665.459991,208124955266.149994,2.730000
214,109849480411.600006,-104895382196.039993,151887950650.309998,6.690000,-151535358840.260010,-142552627744.899994,208048592054.410004,2.740000
215,111560902252.250000,-103048007275.250000,151870756614.750000,6.710000,-149904317965.059998,-144157818874.880005,207973030192.209991,2.750000
216,113258302708.539993,-101152401247.130005,151852729348.149994,6.720000,-148257769968.209991,-145745823334.390015,207899522306.730011,2.760000
217,114905843192.429993,-99248610162.779999,151834249821.989990,6.740000,-146622380767.290009,-147291717646.429993,207829190993.709991,2.770000
218,116537736220.169998,-97297124439.679993,151814934665.709991,6.760000,-144945562053.630005,-148845244645.959991,207759771882.709991,2.790000
219,118136001965.660004,-95318420452.139999,151794980937.850006,6.770000,-143253738746.220001,-150381207803.220001,207692419999.200012,2.800000
220,119700184861.559998,-93313089348.610001,151774394743.220001,6.790000,-141547080409.720001,-151899483493.929993,207627139503.100006,2.810000
221,121214085668.399994,-91303022036.130005,151753406542.839996,6.810000,-139825757184.739990,-153399949470.440002,207563934414.959991,2.820000
222,122709145819.369995,-89246502314.990005,151731580902.529999,6.820000,-138089939783.089996,-154882484854.059998,207502808616.809998,2.830000
